dataset,source,key,cosine_chatgpt,cosine_dipper_low,cosine_dipper_high,jaccard_chatgpt,recall_chatgpt,precision_chatgpt,jaccard_dipper_low,recall_dipper_low,precision_dipper_low,jaccard_dipper_high,recall_dipper_high,precision_dipper_high,jaccard_pegasus_slight,recall_pegasus_slight,precision_pegasus_slight,jaccard_pegasus_full,recall_pegasus_full,precision_pegasus_full,source_group
tldr,LLAMA,tldr-442,0.965034414990149,0.9897924231548009,0.8862957785991852,1.0,1.0,1.0,0.2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,LLM
tldr,LLAMA,tldr-443,0.9790072740510695,0.9707565551192868,0.8806845360745653,0.7142857142857143,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,LLM
tldr,LLAMA,tldr-444,0.9898745661469996,0.9890878126750675,0.9037105859285064,0.76,0.8260869565217391,0.9047619047619048,0.76,0.8260869565217391,0.9047619047619048,0.0,0.0,0.0,1.0,1.0,1.0,0.6538461538461539,0.7391304347826086,0.85,LLM
tldr,LLAMA,tldr-445,0.9832086880383469,0.9973206960942377,0.9854326985753504,0.4,0.4,1.0,0.6666666666666666,0.8,0.8,0.2857142857142857,0.4,0.5,0.6,0.6,1.0,0.4,0.4,1.0,LLM
tldr,LLAMA,tldr-446,0.9896815474282424,0.9792714410948745,0.6193461828494223,0.6859504132231405,0.8217821782178217,0.8058252427184466,0.37209302325581395,0.4752475247524752,0.631578947368421,0.009615384615384616,0.009900990099009901,0.25,0.8725490196078431,0.8811881188118812,0.9888888888888889,0.3904761904761905,0.40594059405940597,0.9111111111111111,LLM
tldr,LLAMA,tldr-447,0.9954787493614873,0.9899872468783744,0.8178639472213031,0.7948717948717948,0.8611111111111112,0.9117647058823529,0.46511627906976744,0.5555555555555556,0.7407407407407407,0.0,0.0,0.0,0.7631578947368421,0.8055555555555556,0.9354838709677419,0.4358974358974359,0.4722222222222222,0.85,LLM
tldr,LLAMA,tldr-448,0.9847621247968587,0.9991670109204797,0.9454178397704222,0.5714285714285714,0.6666666666666666,0.8,0.85,0.9444444444444444,0.8947368421052632,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,0.631578947368421,0.6666666666666666,0.9230769230769231,LLM
tldr,LLAMA,tldr-449,0.9772365876251031,0.9966626056372053,0.8013084357823392,0.6,0.6923076923076923,0.8181818181818182,0.6875,0.8461538461538461,0.7857142857142857,0.0,0.0,0.0,0.8461538461538461,0.8461538461538461,1.0,0.42857142857142855,0.46153846153846156,0.8571428571428571,LLM
tldr,LLAMA,tldr-450,0.9889770333474508,0.9906905794497806,0.8583125449730961,0.6666666666666666,0.8,0.8,0.3157894736842105,0.4,0.6,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,1.0,0.5625,0.6,0.9,LLM
tldr,LLAMA,tldr-451,0.9923767149649937,0.9870121355493083,0.9659582031167622,0.5714285714285714,0.7272727272727273,0.7272727272727273,0.7083333333333334,0.7727272727272727,0.8947368421052632,0.0,0.0,0.0,0.8695652173913043,0.9090909090909091,0.9523809523809523,0.5925925925925926,0.7272727272727273,0.7619047619047619,LLM
tldr,LLAMA,tldr-452,0.9834858498843612,0.9954103978547769,0.9526650244541971,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.5769230769230769,0.6818181818181818,0.7894736842105263,0.04081632653061224,0.09090909090909091,0.06896551724137931,0.8636363636363636,0.8636363636363636,1.0,0.5909090909090909,0.5909090909090909,1.0,LLM
tldr,LLAMA,tldr-453,0.9822141629598853,0.9825138596968207,0.9649403159511442,,,,,,,,,,,,,,,,LLM
tldr,LLAMA,tldr-454,0.9938658682756681,0.9964360106147893,0.8471877162374363,0.75,0.8571428571428571,0.8571428571428571,0.5,0.7142857142857143,0.625,0.0,0.0,0.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0,LLM
tldr,LLAMA,tldr-455,0.9918657429548857,0.9931365478472816,0.8576803320346658,0.8,0.8695652173913043,0.9090909090909091,0.9130434782608695,0.9130434782608695,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4166666666666667,0.43478260869565216,0.9090909090909091,LLM
tldr,LLAMA,tldr-456,0.9855964921926775,0.9815627658853099,0.9253814778868646,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
tldr,LLAMA,tldr-457,0.9818367376875199,0.996129756923584,0.9454997716528494,0.6875,0.7333333333333333,0.9166666666666666,0.875,0.9333333333333333,0.9333333333333333,0.15,0.2,0.375,0.75,0.8,0.9230769230769231,0.6875,0.7333333333333333,0.9166666666666666,LLM
tldr,LLAMA,tldr-458,0.983797320427772,0.9943527025924961,0.8610260393045748,0.6122448979591837,0.6976744186046512,0.8333333333333334,0.56,0.6511627906976745,0.8,0.0,0.0,0.0,0.9302325581395349,0.9302325581395349,1.0,0.48936170212765956,0.5348837209302325,0.8518518518518519,LLM
tldr,LLAMA,tldr-459,0.9853515131405035,0.9916083980396847,0.9138803182671645,0.4642857142857143,0.5652173913043478,0.7222222222222222,0.4666666666666667,0.6086956521739131,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.5714285714285714,0.6956521739130435,0.7619047619047619,LLM
tldr,LLAMA,tldr-460,0.9855123452201835,0.9969144342413732,0.902432495941888,0.75,0.8,0.9230769230769231,0.4090909090909091,0.6,0.5625,0.0,0.0,0.0,0.8,0.8,1.0,0.5555555555555556,0.6666666666666666,0.7692307692307693,LLM
tldr,LLAMA,tldr-461,0.9770863118314307,0.9971285512613942,0.9275630575006115,0.3333333333333333,0.35714285714285715,0.8333333333333334,0.55,0.7857142857142857,0.6470588235294118,0.0,0.0,0.0,1.0,1.0,1.0,0.7333333333333333,0.7857142857142857,0.9166666666666666,LLM
tldr,LLAMA,tldr-462,0.9890851098758954,0.9887535127340852,0.9278945411752033,0.6666666666666666,0.7272727272727273,0.8888888888888888,0.5833333333333334,0.6363636363636364,0.875,0.0,0.0,0.0,1.0,1.0,1.0,0.7272727272727273,0.7272727272727273,1.0,LLM
tldr,LLAMA,tldr-463,0.9941022075564654,0.993413509053037,0.9410353063845766,0.6363636363636364,0.7,0.875,0.5384615384615384,0.7,0.7,0.0,0.0,0.0,0.8571428571428571,0.9,0.9473684210526315,0.5,0.55,0.8461538461538461,LLM
tldr,LLAMA,tldr-464,0.9971623210126597,0.9881254610543976,0.9430364994012524,0.6875,0.7857142857142857,0.8461538461538461,0.6,0.6428571428571429,0.9,0.0,0.0,0.0,0.9333333333333333,1.0,0.9333333333333333,0.4666666666666667,0.5,0.875,LLM
tldr,LLAMA,tldr-465,0.9756222307069268,0.9983772910035557,0.9112793658788372,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.07407407407407407,0.3333333333333333,0.08695652173913043,1.0,1.0,1.0,0.5,0.5,1.0,LLM
tldr,LLAMA,tldr-466,0.991394423640665,0.9925331132054253,0.8999538439219491,0.3333333333333333,0.42857142857142855,0.6,0.6875,0.7857142857142857,0.8461538461538461,0.0,0.0,0.0,0.8666666666666667,0.9285714285714286,0.9285714285714286,0.4375,0.5,0.7777777777777778,LLM
tldr,LLAMA,tldr-467,0.9712028449083264,0.9925080147399977,0.9619057074189289,0.6,0.8571428571428571,0.6666666666666666,0.4166666666666667,0.7142857142857143,0.5,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,1.0,0.5,0.5714285714285714,0.8,LLM
tldr,LLAMA,tldr-468,0.9862574920161736,0.9865893290808246,0.8526806085419594,0.6,0.75,0.75,0.5,0.625,0.7142857142857143,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,LLM
tldr,LLAMA,tldr-469,0.9759165831537664,0.9940793308783695,0.853366755300027,0.75,0.8571428571428571,0.8571428571428571,0.72,0.8571428571428571,0.8181818181818182,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,1.0,0.6521739130434783,0.7142857142857143,0.8823529411764706,LLM
tldr,LLAMA,tldr-470,0.9722485466521595,0.9759194461799084,0.807826880997978,,,,,,,,,,,,,,,,LLM
tldr,LLAMA,tldr-471,0.9843624684487076,0.9889328442812481,0.932665034359826,0.631578947368421,0.8,0.75,0.2608695652173913,0.4,0.42857142857142855,0.0,0.0,0.0,1.0,1.0,1.0,0.6470588235294118,0.7333333333333333,0.8461538461538461,LLM
tldr,LLAMA,tldr-472,0.9968923395247885,0.9920894054331025,0.7806590738850913,0.8571428571428571,0.8571428571428571,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,1.0,0.2857142857142857,0.2857142857142857,1.0,LLM
tldr,LLAMA,tldr-473,0.9897759543763649,0.9936365725152406,0.7782562975660418,0.7333333333333333,0.7857142857142857,0.9166666666666666,0.625,0.7142857142857143,0.8333333333333334,0.0,0.0,0.0,0.7333333333333333,0.7857142857142857,0.9166666666666666,0.35294117647058826,0.42857142857142855,0.6666666666666666,LLM
tldr,LLAMA,tldr-474,0.984754886086987,0.9894213969474923,0.9658162827680095,0.7058823529411765,0.75,0.9230769230769231,0.5263157894736842,0.625,0.7692307692307693,0.0,0.0,0.0,1.0,1.0,1.0,0.8235294117647058,0.875,0.9333333333333333,LLM
tldr,LLAMA,tldr-476,0.9948642229796211,0.9969590968089644,0.8867964231001011,0.46153846153846156,0.5,0.8571428571428571,0.5714285714285714,0.6666666666666666,0.8,0.0,0.0,0.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,LLM
tldr,LLAMA,tldr-477,0.9893934971572791,0.9925002619066452,0.9064828971034737,0.6,0.75,0.75,0.3076923076923077,0.5,0.4444444444444444,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.8571428571428571,LLM
tldr,LLAMA,tldr-478,0.9864374262734287,0.9986717430154848,0.8833314624298976,0.4,0.42857142857142855,0.8571428571428571,0.5294117647058824,0.6428571428571429,0.75,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,1.0,0.6666666666666666,0.7142857142857143,0.9090909090909091,LLM
tldr,LLAMA,tldr-479,0.9943455786322275,0.9869622731902001,0.7895815841518078,0.7794117647058824,0.8412698412698413,0.9137931034482759,0.5822784810126582,0.7301587301587301,0.7419354838709677,0.012987012987012988,0.015873015873015872,0.06666666666666667,0.8307692307692308,0.8571428571428571,0.9642857142857143,0.5294117647058824,0.5714285714285714,0.8780487804878049,LLM
tldr,LLAMA,tldr-480,0.9649480123537477,0.9952148369041955,0.9162033699276493,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6,0.6,1.0,LLM
tldr,LLAMA,tldr-481,0.9936446333500918,0.9937165270798072,0.9115737232182423,0.7058823529411765,0.75,0.9230769230769231,0.631578947368421,0.75,0.8,0.0,0.0,0.0,0.8235294117647058,0.875,0.9333333333333333,0.5,0.5625,0.8181818181818182,LLM
tldr,LLAMA,tldr-482,0.9896690943081571,0.9959316675251337,0.9446910269441527,0.782608695652174,0.8571428571428571,0.9,0.5357142857142857,0.7142857142857143,0.6818181818181818,0.0,0.0,0.0,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.3333333333333333,0.42857142857142855,0.6,LLM
tldr,LLAMA,tldr-483,0.9724052424272802,0.9878630672139641,0.8476294367595355,0.8888888888888888,1.0,0.8888888888888888,0.45454545454545453,0.625,0.625,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.75,1.0,LLM
tldr,LLAMA,tldr-484,0.992113876717657,0.997987885585856,0.939933444645128,0.5625,0.6428571428571429,0.8181818181818182,0.6875,0.7857142857142857,0.8461538461538461,0.0,0.0,0.0,1.0,1.0,1.0,0.5625,0.6428571428571429,0.8181818181818182,LLM
tldr,LLAMA,tldr-485,0.9884629276685919,0.9962151244850357,0.9120308522840708,0.5454545454545454,0.75,0.6666666666666666,0.38461538461538464,0.625,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.7,0.875,0.7777777777777778,LLM
tldr,LLAMA,tldr-486,0.9976633503870893,0.994991136223092,0.9201997197717144,0.6153846153846154,0.7272727272727273,0.8,0.5925925925925926,0.7272727272727273,0.7619047619047619,0.0,0.0,0.0,0.9565217391304348,1.0,0.9565217391304348,0.48148148148148145,0.5909090909090909,0.7222222222222222,LLM
tldr,LLAMA,tldr-487,0.9894156043542243,0.9954504641716005,0.9309018949481487,0.5384615384615384,0.6363636363636364,0.7777777777777778,0.8181818181818182,0.8181818181818182,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.46153846153846156,0.5454545454545454,0.75,LLM
tldr,LLAMA,tldr-488,0.9824156198324718,0.9624239392296756,0.8900248329911175,0.8571428571428571,0.8571428571428571,1.0,0.7,1.0,0.7,0.0,0.0,0.0,1.0,1.0,1.0,0.5555555555555556,0.7142857142857143,0.7142857142857143,LLM
tldr,LLAMA,tldr-489,0.9678775381420465,0.9829850503657186,0.9295445861960417,0.6666666666666666,0.7692307692307693,0.8333333333333334,0.25,0.38461538461538464,0.4166666666666667,0.0,0.0,0.0,0.7857142857142857,0.8461538461538461,0.9166666666666666,0.6,0.6923076923076923,0.8181818181818182,LLM
tldr,LLAMA,tldr-491,0.9930232767907233,0.9972011521832652,0.9600832578479293,0.8108108108108109,0.8823529411764706,0.9090909090909091,0.6829268292682927,0.8235294117647058,0.8,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,1.0,0.5945945945945946,0.6470588235294118,0.88,LLM
tldr,LLAMA,tldr-492,0.9820751797919407,0.996255971364202,0.947306301899307,0.23076923076923078,0.23684210526315788,0.9,0.5,0.6052631578947368,0.7419354838709677,0.02040816326530612,0.02631578947368421,0.08333333333333333,0.868421052631579,0.868421052631579,1.0,0.45,0.47368421052631576,0.9,LLM
tldr,LLAMA,tldr-493,0.9915684782046271,0.9982606142677898,0.9073247773215419,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
tldr,LLAMA,tldr-494,0.9794530448472425,0.9960213737612712,0.9254138300319442,0.8,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
tldr,LLAMA,tldr-495,0.9920181726028483,0.9929685714630754,0.9030373168479061,1.0,1.0,1.0,0.7142857142857143,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,LLM
tldr,LLAMA,tldr-496,0.9831109816444775,0.9732647109267551,0.8950334175030499,0.5833333333333334,0.6363636363636364,0.875,0.6956521739130435,0.7272727272727273,0.9411764705882353,0.0,0.0,0.0,0.8260869565217391,0.8636363636363636,0.95,0.4583333333333333,0.5,0.8461538461538461,LLM
tldr,LLAMA,tldr-497,0.968008238838607,0.9909196890383729,0.8412077805003214,0.9285714285714286,0.9285714285714286,1.0,0.7058823529411765,0.8571428571428571,0.8,0.0,0.0,0.0,1.0,1.0,1.0,0.7857142857142857,0.7857142857142857,1.0,LLM
tldr,LLAMA,tldr-500,0.9892775573175855,0.9948676671937959,0.9306841158110655,0.3333333333333333,0.3333333333333333,1.0,0.7777777777777778,0.7777777777777778,1.0,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,0.5555555555555556,0.5555555555555556,1.0,LLM
tldr,LLAMA,tldr-501,0.9897579459336542,0.9976081282320501,0.9359053125048142,0.5625,0.75,0.6923076923076923,0.6666666666666666,0.8333333333333334,0.7692307692307693,0.0,0.0,0.0,0.9230769230769231,1.0,0.9230769230769231,0.5,0.5,1.0,LLM
tldr,LLAMA,tldr-502,0.9916797054060006,0.9704186777693147,0.8239459910184599,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,LLM
tldr,LLAMA,tldr-504,0.9649270507106239,0.9911449858502459,0.9447653663919543,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
tldr,LLAMA,tldr-505,0.9566832772123444,0.9977552485032891,0.8626450652195858,0.2857142857142857,0.4,0.5,0.2857142857142857,0.4,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.2,1.0,LLM
tldr,LLAMA,tldr-506,0.9868882755894195,0.9725548705630235,0.9247127227764125,0.8333333333333334,0.8333333333333334,1.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.6666666666666666,LLM
tldr,LLAMA,tldr-507,0.965428092997615,0.9934456583603242,0.8676155474987209,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.75,1.0,0.75,0.75,1.0,LLM
tldr,LLAMA,tldr-508,0.9822718450104103,0.9813800467283328,0.8941099371730447,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,LLM
tldr,LLAMA,tldr-509,0.9827684735956426,0.9800689288130165,0.9419978789975695,0.6666666666666666,0.8,0.8,0.8,0.8,1.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.8333333333333334,0.3333333333333333,0.4,0.6666666666666666,LLM
tldr,LLAMA,tldr-510,0.989181033545935,0.9932631841667825,0.9321084383222987,0.8,1.0,0.8,0.6666666666666666,0.75,0.8571428571428571,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.75,1.0,LLM
tldr,LLAMA,tldr-511,0.9938622790123618,0.9921595245216858,0.9075468815815989,1.0,1.0,1.0,0.5789473684210527,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0,0.8235294117647058,0.9333333333333333,0.875,0.5263157894736842,0.6666666666666666,0.7142857142857143,LLM
tldr,LLAMA,tldr-512,0.9792904760879356,0.992053552450656,0.9502159332067368,0.6666666666666666,0.7692307692307693,0.8333333333333334,0.3888888888888889,0.5384615384615384,0.5833333333333334,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,1.0,0.6153846153846154,0.6153846153846154,1.0,LLM
tldr,LLAMA,tldr-513,0.9696096995662542,0.992670249795152,0.9310654569877631,0.4375,0.7,0.5384615384615384,0.5833333333333334,0.7,0.7777777777777778,0.0,0.0,0.0,1.0,1.0,1.0,0.7272727272727273,0.8,0.8888888888888888,LLM
tldr,LLAMA,tldr-514,0.9858512941860397,0.9910389681584988,0.8114669395983399,0.6666666666666666,0.75,0.8571428571428571,0.5,0.625,0.7142857142857143,0.0,0.0,0.0,0.875,0.875,1.0,0.5555555555555556,0.625,0.8333333333333334,LLM
tldr,LLAMA,tldr-515,0.9885344743672071,0.9976383361355935,0.9680190356307377,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,LLM
tldr,LLAMA,tldr-516,0.9806153338035668,0.9722963220964269,0.782891003800648,0.2903225806451613,0.3103448275862069,0.8181818181818182,0.3055555555555556,0.3793103448275862,0.6111111111111112,0.0,0.0,0.0,1.0,1.0,1.0,0.3548387096774194,0.3793103448275862,0.8461538461538461,LLM
tldr,LLAMA,tldr-517,0.9811188428165067,0.9960637334774309,0.8423035110694457,0.5416666666666666,0.65,0.7647058823529411,0.4230769230769231,0.55,0.6470588235294118,0.0,0.0,0.0,0.85,0.85,1.0,0.3181818181818182,0.35,0.7777777777777778,LLM
tldr,LLAMA,tldr-518,0.9855383283472232,0.9962320269969295,0.9530870595006372,0.75,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.08333333333333333,0.14285714285714285,0.16666666666666666,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,LLM
tldr,LLAMA,tldr-519,0.973563748737673,0.9879472627889646,0.8782226571285064,0.38095238095238093,0.38095238095238093,1.0,0.56,0.6666666666666666,0.7777777777777778,0.0,0.0,0.0,0.9523809523809523,0.9523809523809523,1.0,0.5909090909090909,0.6190476190476191,0.9285714285714286,LLM
tldr,LLAMA,tldr-520,0.9717748143230766,0.9798684869682008,0.7636700732725589,0.6,0.75,0.75,0.36363636363636365,0.5,0.5714285714285714,0.0,0.0,0.0,1.0,1.0,1.0,0.875,0.875,1.0,LLM
tldr,LLAMA,tldr-521,0.9539917237865082,0.9906867852903545,0.9348554202040423,0.52,0.65,0.7222222222222222,0.46153846153846156,0.6,0.6666666666666666,0.0,0.0,0.0,0.85,0.85,1.0,0.7619047619047619,0.8,0.9411764705882353,LLM
tldr,LLAMA,tldr-522,0.9882389106817852,0.9937131437739902,0.9122557113338275,0.7,0.7777777777777778,0.875,0.3076923076923077,0.4444444444444444,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.7,0.7777777777777778,0.875,LLM
tldr,LLAMA,tldr-523,0.9874838775689166,0.995438746999706,0.9106427568444354,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.5833333333333334,0.7,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,1.0,0.4666666666666667,0.5833333333333334,0.7,LLM
tldr,LLAMA,tldr-524,0.9302924817987671,0.9900270303359406,0.8983805684389679,0.5,0.6,0.75,0.8,0.8,1.0,0.0,0.0,0.0,0.8,0.8,1.0,0.6,0.6,1.0,LLM
tldr,LLAMA,tldr-525,0.9791480155088848,0.9725462456537108,0.9219905315180225,0.3888888888888889,0.4375,0.7777777777777778,0.2631578947368421,0.3125,0.625,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5625,0.8181818181818182,LLM
tldr,LLAMA,tldr-526,0.977637952971393,0.9804764947136969,0.6794092383278848,0.56,0.6086956521739131,0.875,0.4,0.5217391304347826,0.631578947368421,0.0,0.0,0.0,0.7916666666666666,0.8260869565217391,0.95,0.5,0.5652173913043478,0.8125,LLM
tldr,LLAMA,tldr-527,0.9786991996045599,0.9953009291794424,0.9554072528436103,0.35294117647058826,0.42857142857142855,0.6666666666666666,0.8,0.8571428571428571,0.9230769230769231,0.08,0.14285714285714285,0.15384615384615385,0.9333333333333333,1.0,0.9333333333333333,0.6,0.6428571428571429,0.9,LLM
tldr,LLAMA,tldr-528,0.9804518420296895,0.9922702547953048,0.7449532118168921,0.7631578947368421,0.8055555555555556,0.9354838709677419,0.6428571428571429,0.75,0.8181818181818182,0.0,0.0,0.0,0.9459459459459459,0.9722222222222222,0.9722222222222222,0.5675675675675675,0.5833333333333334,0.9545454545454546,LLM
tldr,LLAMA,tldr-529,0.9030097940018557,0.9641620415956492,0.9144463564669485,0.17647058823529413,0.2857142857142857,0.3157894736842105,0.21428571428571427,0.2857142857142857,0.46153846153846156,0.030303030303030304,0.047619047619047616,0.07692307692307693,0.9545454545454546,1.0,0.9545454545454546,0.5652173913043478,0.6190476190476191,0.8666666666666667,LLM
tldr,LLAMA,tldr-530,0.9803616023500262,0.9981891274052427,0.8325122299120753,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,LLM
tldr,LLAMA,tldr-531,0.9789356701217372,0.993569024680536,0.9387814699329989,0.55,0.5789473684210527,0.9166666666666666,0.5909090909090909,0.6842105263157895,0.8125,0.0,0.0,0.0,0.8947368421052632,0.8947368421052632,1.0,0.6666666666666666,0.7368421052631579,0.875,LLM
tldr,LLAMA,tldr-533,0.9889097955893684,0.997559700552611,0.9493829075676276,0.5384615384615384,0.5384615384615384,1.0,0.5,0.6923076923076923,0.6428571428571429,0.2222222222222222,0.3076923076923077,0.4444444444444444,0.8666666666666667,1.0,0.8666666666666667,0.6666666666666666,0.7692307692307693,0.8333333333333334,LLM
tldr,LLAMA,tldr-534,0.9064212232414586,0.9894446567879874,0.9557965464163414,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,LLM
tldr,LLAMA,tldr-535,0.9913150817541903,0.9966319398391638,0.8801150993869307,0.631578947368421,0.631578947368421,1.0,0.7142857142857143,0.7894736842105263,0.8823529411764706,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.7368421052631579,0.875,LLM
tldr,LLAMA,tldr-5352,0.9952257764993963,0.9898238757847567,0.9209446434661052,0.7142857142857143,0.7142857142857143,1.0,0.75,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,1.0,0.5714285714285714,0.5714285714285714,1.0,LLM
tldr,LLAMA,tldr-5353,0.9455465432064265,0.99857727907676,0.9552027555046736,0.4117647058823529,0.4375,0.875,0.6,0.75,0.75,0.022727272727272728,0.0625,0.034482758620689655,0.9375,0.9375,1.0,0.6470588235294118,0.6875,0.9166666666666666,LLM
tldr,LLAMA,tldr-5354,0.9817776840944928,0.997329683027223,0.9336859187665986,0.4375,0.45161290322580644,0.9333333333333333,0.47368421052631576,0.5806451612903226,0.72,0.02564102564102564,0.03225806451612903,0.1111111111111111,0.84375,0.8709677419354839,0.9642857142857143,0.5294117647058824,0.5806451612903226,0.8571428571428571,LLM
tldr,LLAMA,tldr-5355,0.9937147728611133,0.9976758658308248,0.9387528534494498,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,LLM
tldr,LLAMA,tldr-5356,0.9896746140640827,0.9796176698983704,0.9267101897809138,1.0,1.0,1.0,0.6666666666666666,0.8,0.8,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.8,1.0,LLM
tldr,LLAMA,tldr-5357,0.9948976710035222,0.9967861891449917,0.9512413166397072,0.64,0.7619047619047619,0.8,0.48148148148148145,0.6190476190476191,0.6842105263157895,0.0,0.0,0.0,0.8181818181818182,0.8571428571428571,0.9473684210526315,0.6086956521739131,0.6666666666666666,0.875,LLM
tldr,LLAMA,tldr-5358,0.9862199139859589,0.9971111293001219,0.9025883335806258,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.6,0.0,0.0,0.0,1.0,1.0,1.0,0.7,0.7777777777777778,0.875,LLM
tldr,LLAMA,tldr-5359,0.96810905551033,0.9955991287261384,0.9425731737013414,0.36666666666666664,0.44,0.6875,0.5333333333333333,0.64,0.7619047619047619,0.0,0.0,0.0,0.8461538461538461,0.88,0.9565217391304348,0.6296296296296297,0.68,0.8947368421052632,LLM
tldr,LLAMA,tldr-536,0.9804888141597348,0.988016775269392,0.867610473917546,0.5,0.625,0.7142857142857143,0.5483870967741935,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.92,0.9583333333333334,0.9583333333333334,0.5,0.5416666666666666,0.8666666666666667,LLM
tldr,LLAMA,tldr-5360,0.9873924047741366,0.9707859762677346,0.8596362452968767,0.375,0.5,0.6,0.30434782608695654,0.3888888888888889,0.5833333333333334,0.047619047619047616,0.05555555555555555,0.25,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,1.0,LLM
tldr,LLAMA,tldr-5361,0.9759789094980217,0.9929954121064358,0.8956018232252216,0.875,0.875,1.0,0.5,0.5,1.0,0.07692307692307693,0.125,0.16666666666666666,1.0,1.0,1.0,0.625,0.625,1.0,LLM
tldr,LLAMA,tldr-5362,0.9692819644227455,0.9967914438502674,0.8919353638178565,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,LLM
